category,name,product_id,product_url,image_url,full_price,discount_price,tag(s),filename
women_clothing,Long B Silk Trench Coat,80888611,https://us.burberry.com/long-b-silk-trench-coat-p80888611,https://assets.burberry.com/is/image/Burberryltd/908266FF-C405-49B1-B572-99AC107400EF?$BBY_V3_SL_1.36$&wid=581&hei=788,"$4,350.00",,,women_clothing.html
women_clothing,Knight Hardware Jersey Dress,80886151,https://us.burberry.com/knight-hardware-jersey-dress-p80886151,https://assets.burberry.com/is/image/Burberryltd/7960E5C6-F461-476D-99FD-FC89AD08A6F4?$BBY_V3_SL_1.36$&wid=581&hei=788,"$3,490.00",,,women_clothing.html
women_clothing,Strawberry Blouse,80882451,https://us.burberry.com/strawberry-blouse-p80882451,https://assets.burberry.com/is/image/Burberryltd/F3C08BE7-1AC0-4AAA-A3C3-F9EE7728A4CA?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,250.00",,,women_clothing.html
women_clothing,Strawberry Trousers,80882661,https://us.burberry.com/strawberry-trousers-p80882661,https://assets.burberry.com/is/image/Burberryltd/EA48F383-4F24-403F-9A35-2F0CF57ECF1C?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,650.00",,,women_clothing.html
women_clothing,Strawberry Cotton Silk Dress,80867511,https://us.burberry.com/strawberry-cotton-silk-dress-p80867511,https://assets.burberry.com/is/image/Burberryltd/72BE83F9-5A4E-4665-8DFF-253FE9A53B32?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,850.00",,,women_clothing.html
women_clothing,Check Silk Dress,80872931,https://us.burberry.com/check-silk-dress-p80872931,https://assets.burberry.com/is/image/Burberryltd/1FE4E815-7758-4D52-A60C-7D49DB3AAB7D?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,890.00",,,women_clothing.html
women_clothing,Check Silk Sweater,80889171,https://us.burberry.com/check-silk-sweater-p80889171,https://assets.burberry.com/is/image/Burberryltd/051004EF-C211-44E3-822D-547C594F4D28?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,890.00",,,women_clothing.html
women_clothing,Check Silk Cardigan,80888911,https://us.burberry.com/check-silk-cardigan-p80888911,https://assets.burberry.com/is/image/Burberryltd/FDBA8160-A00B-4B08-84DC-9A0D052C508E?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,990.00",,,women_clothing.html
women_clothing,Check Silk Tank Top,80888961,https://us.burberry.com/check-silk-tank-top-p80888961,https://assets.burberry.com/is/image/Burberryltd/7DFF9EA1-9390-4FD7-8685-41497FA77D03?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,550.00",,,women_clothing.html
women_clothing,Check Silk Skirt,80888681,https://us.burberry.com/check-silk-skirt-p80888681,https://assets.burberry.com/is/image/Burberryltd/DE3E6B70-8900-4575-8F64-94ACB60E7691?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,650.00",,,women_clothing.html
women_clothing,Stretch Cotton Tank Top,80882831,https://us.burberry.com/stretch-cotton-tank-top-p80882831,https://assets.burberry.com/is/image/Burberryltd/91AA5DDD-10AF-4788-BE9B-DB64674C5CAB?$BBY_V3_SL_1.36$&wid=581&hei=788,$390.00,,,women_clothing.html
women_clothing,Stretch Cotton Tank Top,80889901,https://us.burberry.com/stretch-cotton-tank-top-p80889901,https://assets.burberry.com/is/image/Burberryltd/D170C060-7607-4854-8FCA-AEDFB4C80D5C?$BBY_V3_SL_1.36$&wid=581&hei=788,$390.00,,,women_clothing.html
women_clothing,Leather Jacket,80888511,https://us.burberry.com/leather-jacket-p80888511,https://assets.burberry.com/is/image/Burberryltd/168209ED-0221-440E-8D6B-108889A235EB?$BBY_V3_SL_1.36$&wid=581&hei=788,"$5,900.00",,,women_clothing.html
women_clothing,Leather Shorts,80875781,https://us.burberry.com/leather-shorts-p80875781,https://assets.burberry.com/is/image/Burberryltd/6E38F486-3291-4510-A12B-8A6528F6840B?$BBY_V3_SL_1.36$&wid=581&hei=788,"$3,250.00",,,women_clothing.html
women_clothing,Shield Hardware Cotton T-shirt,80881961,https://us.burberry.com/shield-hardware-cotton-t-shirt-p80881961,https://assets.burberry.com/is/image/Burberryltd/B2A533C2-5AC7-41BB-A961-FDE29D17046B?$BBY_V3_SL_1.36$&wid=581&hei=788,$680.00,,,women_clothing.html
women_clothing,Long Cotton Trench Coat,80888461,https://us.burberry.com/long-cotton-trench-coat-p80888461,https://assets.burberry.com/is/image/Burberryltd/88675FB9-F5BF-4407-A2B9-D46873D3A6D8?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,990.00",,,women_clothing.html
women_clothing,Check Cotton Shirt Dress,80907171,https://us.burberry.com/check-cotton-shirt-dress-p80907171,https://assets.burberry.com/is/image/Burberryltd/CE2F42DF-B3C6-4382-9D88-7B3919D0D4FF?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,190.00",,,women_clothing.html
women_clothing,Cropped Reversible Check Jacket,80883401,https://us.burberry.com/cropped-reversible-check-jacket-p80883401,https://assets.burberry.com/is/image/Burberryltd/06F3BB70-BD4C-4C79-9AB7-381D282F7386?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,750.00",,,women_clothing.html
women_clothing,Check Shorts,80882891,https://us.burberry.com/check-shorts-p80882891,https://assets.burberry.com/is/image/Burberryltd/D3A611F5-B926-4670-B9C3-0BC3CB791C39?$BBY_V3_SL_1.36$&wid=581&hei=788,$910.00,,,women_clothing.html
women_clothing,Check Jacket,80904761,https://us.burberry.com/check-jacket-p80904761,https://assets.burberry.com/is/image/Burberryltd/E4293C5E-F965-4E25-8A06-3BD3108420B6?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,890.00",,,women_clothing.html
women_clothing,Check Swimsuit,80904691,https://us.burberry.com/check-swimsuit-p80904691,https://assets.burberry.com/is/image/Burberryltd/A13C46CC-8A6A-43D3-83B7-8B8DE23FEF09?$BBY_V3_SL_1.36$&wid=581&hei=788,$590.00,,,women_clothing.html
women_clothing,Check Cotton Shirt,80876421,https://us.burberry.com/check-cotton-shirt-p80876421,https://assets.burberry.com/is/image/Burberryltd/C6A15EB2-DECB-4A1C-8B63-46610EC8D55D?$BBY_V3_SL_1.36$&wid=581&hei=788,$780.00,,,women_clothing.html
women_clothing,Check Bikini Top,80876061,https://us.burberry.com/check-bikini-top-p80876061,https://assets.burberry.com/is/image/Burberryltd/204349E9-F7DE-4E30-BF1B-CF1DBA59B338?$BBY_V3_SL_1.36$&wid=581&hei=788,$340.00,,,women_clothing.html
women_clothing,Check Bikini Briefs,80876091,https://us.burberry.com/check-bikini-briefs-p80876091,https://assets.burberry.com/is/image/Burberryltd/5C2CFBDF-C34F-450B-8589-409629AD89E5?$BBY_V3_SL_1.36$&wid=581&hei=788,$290.00,,,women_clothing.html
women_clothing,Check Wool Blend Sweater,80934861,https://us.burberry.com/check-wool-blend-sweater-p80934861,https://assets.burberry.com/is/image/Burberryltd/A6EEADDA-7BA8-4E60-B1F2-289E74F292CB?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,290.00",,,women_clothing.html
women_clothing,Check Cotton Shirt,80945861,https://us.burberry.com/check-cotton-shirt-p80945861,https://assets.burberry.com/is/image/Burberryltd/74A87208-ABFD-42E0-A50A-EB02D7C181D2?$BBY_V3_SL_1.36$&wid=581&hei=788,$840.00,,,women_clothing.html
women_clothing,Long Gabardine Car Coat,80943621,https://us.burberry.com/long-gabardine-car-coat-p80943621,https://assets.burberry.com/is/image/Burberryltd/9ABE23FB-8496-4706-845A-ADC3D01A62DF?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,250.00",,,women_clothing.html
women_clothing,Silk Shirt,80889461,https://us.burberry.com/silk-shirt-p80889461,https://assets.burberry.com/is/image/Burberryltd/9FB98C48-6580-45CC-AA33-67E7EAF09849?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,250.00",,,women_clothing.html
women_clothing,Knight Hardware Silk Shirt,80889421,https://us.burberry.com/knight-hardware-silk-shirt-p80889421,https://assets.burberry.com/is/image/Burberryltd/E107015A-2EAC-4804-8C31-DC5303FCA331?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,950.00",,,women_clothing.html
women_clothing,Long Silk Blend Trench Coat,80888221,https://us.burberry.com/long-silk-blend-trench-coat-p80888221,https://assets.burberry.com/is/image/Burberryltd/34F94C77-BCDE-4EEF-980F-8885E6BD4A27?$BBY_V3_ML_1.36$&wid=581&hei=788,"$3,550.00",,,women_clothing.html
women_clothing,Knight Hardware Dress,80890111,https://us.burberry.com/knight-hardware-dress-p80890111,https://assets.burberry.com/is/image/Burberryltd/6E094E81-0EF9-4C84-8C8B-7D5912F9236B?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,290.00",,,women_clothing.html
women_clothing,Knight Hardware Dress,80886221,https://us.burberry.com/knight-hardware-dress-p80886221,https://assets.burberry.com/is/image/Burberryltd/8569DC3D-9802-4DDA-A170-926D29B37CDE?$BBY_V3_SL_1.36$&wid=581&hei=788,"$4,990.00",,,women_clothing.html
women_clothing,Satin Dress,80888751,https://us.burberry.com/satin-dress-p80888751,https://assets.burberry.com/is/image/Burberryltd/ED91770C-D6B5-44CC-B076-B37DAEA1F041?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,290.00",,,women_clothing.html
women_clothing,Shirred Dress,80868711,https://us.burberry.com/shirred-dress-p80868711,https://assets.burberry.com/is/image/Burberryltd/1CD9A0C1-E808-4FE4-BEC7-5D6ED8435651?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,290.00",,,women_clothing.html
women_clothing,B Silk Shirt,80889491,https://us.burberry.com/b-silk-shirt-p80889491,https://assets.burberry.com/is/image/Burberryltd/4C849FAB-0672-494A-A13F-6B735A2CF6C4?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,490.00",,,women_clothing.html
women_clothing,B Silk Shorts,80907151,https://us.burberry.com/b-silk-shorts-p80907151,https://assets.burberry.com/is/image/Burberryltd/A4D14531-ADAD-4995-AB42-0B3DBA6F29D9?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,050.00",,,women_clothing.html
women_clothing,Boxy Crystal Cherry Cotton T-shirt,80888991,https://us.burberry.com/boxy-crystal-cherry-cotton-t-shirt-p80888991,https://assets.burberry.com/is/image/Burberryltd/49597D63-FD8A-4064-ACC1-525790BE9E7D?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,250.00",,,women_clothing.html
women_clothing,Boxy Crystal Pear Cotton T-shirt,80888981,https://us.burberry.com/boxy-crystal-pear-cotton-t-shirt-p80888981,https://assets.burberry.com/is/image/Burberryltd/2D2D56EF-C82B-404F-99E8-D7EB0A0B4C0A?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,250.00",,,women_clothing.html
women_clothing,Wool Tailored Trousers,80839291,https://us.burberry.com/wool-tailored-trousers-p80839291,https://assets.burberry.com/is/image/Burberryltd/C495C2B0-B4BC-445B-A59E-91612FC1AFDC?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,290.00",,,women_clothing.html
women_clothing,Cotton Zip Hoodie,80849641,https://us.burberry.com/cotton-zip-hoodie-p80849641,https://assets.burberry.com/is/image/Burberryltd/E9405788-7C67-4893-A98E-BD95B5E646CE?$BBY_V3_SL_1.36$&wid=581&hei=788,$930.00,,,women_clothing.html
women_clothing,Cotton Track Pants,80873931,https://us.burberry.com/cotton-track-pants-p80873931,https://assets.burberry.com/is/image/Burberryltd/D0DDBF27-CFDE-4C44-88FB-8CF8395BDABD?$BBY_V3_SL_1.36$&wid=581&hei=788,$860.00,,,women_clothing.html
women_clothing,Nylon Jacket,80872341,https://us.burberry.com/nylon-jacket-p80872341,https://assets.burberry.com/is/image/Burberryltd/1C9A1FDD-1F12-46B0-A66A-12D7E9681946?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,550.00",,,women_clothing.html
women_clothing,Cotton T-shirt,80849731,https://us.burberry.com/cotton-t-shirt-p80849731,https://assets.burberry.com/is/image/Burberryltd/BC2A44AC-C7D8-417E-8259-FC67A2C54F18?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,women_clothing.html
women_clothing,Cropped Nylon Jacket,80850521,https://us.burberry.com/cropped-nylon-jacket-p80850521,https://assets.burberry.com/is/image/Burberryltd/EACE525E-09F9-4B0C-A767-47E95E485DC4?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,350.00",,,women_clothing.html
women_clothing,Nylon Shorts,80903161,https://us.burberry.com/nylon-shorts-p80903161,https://assets.burberry.com/is/image/Burberryltd/7ECCBF31-7791-4CF1-8707-8EB3D03A5121?$BBY_V3_SL_1.36$&wid=581&hei=788,$750.00,,,women_clothing.html
women_clothing,Cotton T-shirt,80849691,https://us.burberry.com/cotton-t-shirt-p80849691,https://assets.burberry.com/is/image/Burberryltd/AEB25AE6-1A8E-4BD4-9089-720CC2740890?$BBY_V3_SL_1.36$&wid=581&hei=788,$550.00,,,women_clothing.html
women_clothing,Wool Silk Trench Jacket,80955051,https://us.burberry.com/wool-silk-trench-jacket-p80955051,https://assets.burberry.com/is/image/Burberryltd/0BBFE78F-9168-4458-AC9D-EC23B9005F87?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,590.00",,,women_clothing.html
women_clothing,Cotton Zip Hoodie,80849611,https://us.burberry.com/cotton-zip-hoodie-p80849611,https://assets.burberry.com/is/image/Burberryltd/3DB2A9A7-CB75-45E6-A3EE-817C7F12BF14?$BBY_V3_SL_1.36$&wid=581&hei=788,$930.00,,,women_clothing.html
women_clothing,Cotton Track Pants,80873921,https://us.burberry.com/cotton-track-pants-p80873921,https://assets.burberry.com/is/image/Burberryltd/D5990973-AA72-4332-954D-974128DE76EF?$BBY_V3_SL_1.36$&wid=581&hei=788,$860.00,,,women_clothing.html
women_clothing,Mid-length Silk Blend Trench Coat,80869951,https://us.burberry.com/mid-length-silk-blend-trench-coat-p80869951,https://assets.burberry.com/is/image/Burberryltd/8BB21BC8-1C55-4CE6-A3FF-31B6FAF0E485?$BBY_V3_SL_1.36$&wid=581&hei=788,"$3,550.00",,,women_clothing.html
women_clothing,Long Leather Trench Coat,80888381,https://us.burberry.com/long-leather-trench-coat-p80888381,https://assets.burberry.com/is/image/Burberryltd/738A60DF-071C-4CD8-BDAA-577A8368A42E?$BBY_V3_SL_1.36$&wid=581&hei=788,"$6,900.00",,,women_clothing.html
women_clothing,Long Highgrove Castleford Trench Coat,80910591,https://us.burberry.com/long-highgrove-castleford-trench-coat-p80910591,https://assets.burberry.com/is/image/Burberryltd/80B7C69F-BBA0-4077-816C-3EE0D8A1DC40?$BBY_V3_SL_1.36$&wid=581&hei=788,"$3,550.00",,,women_clothing.html
women_clothing,Wool T-shirt,80889451,https://us.burberry.com/wool-t-shirt-p80889451,https://assets.burberry.com/is/image/Burberryltd/E6CDF85B-7DCF-430E-828D-47A30CE50DA7?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,150.00",,,women_clothing.html
women_clothing,Mid-length Cotton Silk Trench Coat,80870141,https://us.burberry.com/mid-length-cotton-silk-trench-coat-p80870141,https://assets.burberry.com/is/image/Burberryltd/6A06F14C-E579-4337-B8CC-78126131AF77?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,990.00",,,women_clothing.html
women_clothing,Canvas Trench Jacket,80873491,https://us.burberry.com/canvas-trench-jacket-p80873491,https://assets.burberry.com/is/image/Burberryltd/2D6D7507-494D-47B4-A301-C09D6AB8BAEA?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,990.00",,,women_clothing.html
women_clothing,Canvas Trench Skirt,80874821,https://us.burberry.com/canvas-trench-skirt-p80874821,https://assets.burberry.com/is/image/Burberryltd/FC12BA88-5422-4FB3-9231-54B6F1626EFF?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,650.00",,,women_clothing.html
women_clothing,Long Silk Trench Coat,80863121,https://us.burberry.com/long-silk-trench-coat-p80863121,https://assets.burberry.com/is/image/Burberryltd/762D54CC-F0DC-4775-A9CE-C3C230DFC772?$BBY_V3_SL_1.36$&wid=581&hei=788,"$3,250.00",,,women_clothing.html
women_clothing,Long Gabardine Trench Coat,80888731,https://us.burberry.com/long-gabardine-trench-coat-p80888731,https://assets.burberry.com/is/image/Burberryltd/C2364BCA-90FD-4BF2-B506-EB986B00C991?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,990.00",,,women_clothing.html
women_clothing,Long Gabardine Trench Coat,80883331,https://us.burberry.com/long-gabardine-trench-coat-p80883331,https://assets.burberry.com/is/image/Burberryltd/B022D845-55D5-4604-9E36-C06F925F1F74?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,990.00",,,women_clothing.html
women_clothing,Cotton Linen Trench Dress,80876931,https://us.burberry.com/cotton-linen-trench-dress-p80876931,https://assets.burberry.com/is/image/Burberryltd/95732E12-4EAD-473B-9F0B-E232FA7C6D18?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,190.00",,,women_clothing.html
women_clothing,Cotton Linen Dress,80869111,https://us.burberry.com/cotton-linen-dress-p80869111,https://assets.burberry.com/is/image/Burberryltd/9CA8E248-494D-4A90-83FA-4342F6CE2B32?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,590.00",,,women_clothing.html
women_clothing,Cotton Dress,80881021,https://us.burberry.com/cotton-dress-p80881021,https://assets.burberry.com/is/image/Burberryltd/A48F4428-C448-4718-A901-DFA4F5D17E39?$BBY_V3_SL_1.36$&wid=581&hei=788,$860.00,,,women_clothing.html
women_clothing,Wool Tailored Jacket,80870981,https://us.burberry.com/wool-tailored-jacket-p80870981,https://assets.burberry.com/is/image/Burberryltd/879791FB-6740-4E40-8A32-FC66E19B8419?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,390.00",,,women_clothing.html
women_clothing,Wool Tailored Trousers,80871141,https://us.burberry.com/wool-tailored-trousers-p80871141,https://assets.burberry.com/is/image/Burberryltd/0EE56EF2-27B4-4D21-87F9-9294BEEAF3AB?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,150.00",,,women_clothing.html
women_clothing,Wool T-shirt,80886921,https://us.burberry.com/wool-t-shirt-p80886921,https://assets.burberry.com/is/image/Burberryltd/D6AE725B-4824-43D0-912D-1FF2558BF550?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,150.00",,,women_clothing.html
women_clothing,Wool Trousers,80904921,https://us.burberry.com/wool-trousers-p80904921,https://assets.burberry.com/is/image/Burberryltd/BA29C227-00AA-4FA0-8822-10F5689383A3?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,250.00",,,women_clothing.html
women_clothing,Long Silk Trench Coat,80888841,https://us.burberry.com/long-silk-trench-coat-p80888841,https://assets.burberry.com/is/image/Burberryltd/2C6398F2-F3FC-49EC-AC39-A9C7F53407BF?$BBY_V3_SL_1.36$&wid=581&hei=788,"$3,750.00",,,women_clothing.html
women_clothing,Mid-length Lightweight Kensington Trench Coat,80696661,https://us.burberry.com/mid-length-lightweight-kensington-trench-coat-p80696661,https://assets.burberry.com/is/image/Burberryltd/322E9EB4-FD53-42EB-A148-A1A1337E7B0B?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,550.00",,,women_clothing.html
women_clothing,Check Stretch Cotton Blend T-shirt,80880621,https://us.burberry.com/check-stretch-cotton-blend-t-shirt-p80880621,https://assets.burberry.com/is/image/Burberryltd/7FDDE46D-D705-4C87-8E27-374F258633A2?$BBY_V3_SL_1.36$&wid=581&hei=788,$760.00,,,women_clothing.html
women_clothing,Check Stretch Cotton Blend T-shirt,80880611,https://us.burberry.com/check-stretch-cotton-blend-t-shirt-p80880611,https://assets.burberry.com/is/image/Burberryltd/77E37AA1-DBC3-460C-B63D-92829498391B?$BBY_V3_SL_1.36$&wid=581&hei=788,$760.00,,,women_clothing.html
women_clothing,Check Stretch Cotton Blend Tank Top,80880881,https://us.burberry.com/check-stretch-cotton-blend-tank-top-p80880881,https://assets.burberry.com/is/image/Burberryltd/D64DFFB4-FBB9-4E3A-83D8-83FC099586CB?$BBY_V3_SL_1.36$&wid=581&hei=788,$510.00,,,women_clothing.html
women_clothing,Check Stretch Cotton Blend Tank Top,80880871,https://us.burberry.com/check-stretch-cotton-blend-tank-top-p80880871,https://assets.burberry.com/is/image/Burberryltd/AD425BC0-E634-408F-87DD-4E34E79C5D1D?$BBY_V3_SL_1.36$&wid=581&hei=788,$510.00,,,women_clothing.html
women_clothing,Long Gabardine Car Coat,80889331,https://us.burberry.com/long-gabardine-car-coat-p80889331,https://assets.burberry.com/is/image/Burberryltd/E45B29E1-6A2A-46D7-BF7E-2C3D7CA76560?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,890.00",,,women_clothing.html
women_clothing,B Silk Shirt,80907311,https://us.burberry.com/b-silk-shirt-p80907311,https://assets.burberry.com/is/image/Burberryltd/FF8C0012-4969-4507-99BC-C64A6A6869C8?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,650.00",,,women_clothing.html
women_clothing,Shield Hardware Jersey Skirt,80881501,https://us.burberry.com/shield-hardware-jersey-skirt-p80881501,https://assets.burberry.com/is/image/Burberryltd/8E2E48F5-F8F0-48F0-A0E5-A73D39DAECE4?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,550.00",,,women_clothing.html
women_clothing,Jersey Dress,80879631,https://us.burberry.com/jersey-dress-p80879631,https://assets.burberry.com/is/image/Burberryltd/51EAAEF0-2FCD-47C0-9A1B-C9BEEB0969CB?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,850.00",,,women_clothing.html
women_clothing,Daisy Garden Velvet Dress,80877781,https://us.burberry.com/daisy-garden-velvet-dress-p80877781,https://assets.burberry.com/is/image/Burberryltd/3F4713CA-C4F0-4CDF-BCE2-4986B0492581?$BBY_V3_SL_1.36$&wid=581&hei=788,"$4,050.00",,,women_clothing.html
women_clothing,Shield Hardware Jersey Dress,80886211,https://us.burberry.com/shield-hardware-jersey-dress-p80886211,https://assets.burberry.com/is/image/Burberryltd/96AF7C03-A555-4D3D-9E9E-1C5D0AE57D81?$BBY_V3_SL_1.36$&wid=581&hei=788,"$3,490.00",,,women_clothing.html
women_clothing,B Jersey Dress,80886231,https://us.burberry.com/b-jersey-dress-p80886231,https://assets.burberry.com/is/image/Burberryltd/607A3AD6-707E-4200-A8E5-9A0539FC92CC?$BBY_V3_SL_1.36$&wid=581&hei=788,"$3,250.00",,,women_clothing.html
women_clothing,Broderie Anglaise Canvas Top,80884331,https://us.burberry.com/broderie-anglaise-canvas-top-p80884331,https://assets.burberry.com/is/image/Burberryltd/A67254B7-C33F-485F-B1A5-37B4BE77A94F?$BBY_V3_SL_1.36$&wid=581&hei=788,"$4,050.00",,,women_clothing.html
women_clothing,Broderie Anglaise Canvas Trousers,80884061,https://us.burberry.com/broderie-anglaise-canvas-trousers-p80884061,https://assets.burberry.com/is/image/Burberryltd/8EC1B4D8-EFA2-4CB4-8BC1-8C774E8ADD6F?$BBY_V3_SL_1.36$&wid=581&hei=788,"$4,950.00",,,women_clothing.html
women_clothing,Long Highgrove Castleford Trench Coat,80910611,https://us.burberry.com/long-highgrove-castleford-trench-coat-p80910611,https://assets.burberry.com/is/image/Burberryltd/6CFBA557-A75D-4072-90D4-C3D3D3B9809F?$BBY_V3_SL_1.36$&wid=581&hei=788,"$3,550.00",,,women_clothing.html
women_clothing,Short Gabardine Trench Coat,80832071,https://us.burberry.com/short-gabardine-trench-coat-p80832071,https://assets.burberry.com/is/image/Burberryltd/F038A358-F806-4694-A1EB-B07967081D14?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,990.00",,,women_clothing.html
women_clothing,Long Kennington Trench Coat,80824551,https://us.burberry.com/long-kennington-trench-coat-p80824551,https://assets.burberry.com/is/image/Burberryltd/9DE71B03-F62B-4636-970B-AB674C0331BF?$BBY_V3_SL_1.36$&wid=581&hei=788,"$3,750.00",,,women_clothing.html
women_clothing,Cotton Blend Shirt Dress,80835541,https://us.burberry.com/cotton-blend-shirt-dress-p80835541,https://assets.burberry.com/is/image/Burberryltd/16A75CEA-5AD3-4188-A92A-39F68F3CA699?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,150.00",,,women_clothing.html
women_clothing,Warped Houndstooth Wool Blend Sweater,80808871,https://us.burberry.com/warped-houndstooth-wool-blend-sweater-p80808871,https://assets.burberry.com/is/image/Burberryltd/8020AFCF-C5F5-472E-B8EF-FD3B020EB52F?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,550.00",,,women_clothing.html
women_clothing,Warped Houndstooth Wool Blend Trousers,80812541,https://us.burberry.com/warped-houndstooth-wool-blend-trousers-p80812541,https://assets.burberry.com/is/image/Burberryltd/17952516-9039-4381-A960-34FA35F5D487?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,650.00",,,women_clothing.html
women_clothing,Argyle Cotton Silk Sweater,80810471,https://us.burberry.com/argyle-cotton-silk-sweater-p80810471,https://assets.burberry.com/is/image/Burberryltd/3BFBEA89-8DBA-45AF-B635-0C70F8D4DDA2?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,990.00",,,women_clothing.html
women_clothing,Check Hood Gabardine Parka,80838281,https://us.burberry.com/check-hood-gabardine-parka-p80838281,https://assets.burberry.com/is/image/Burberryltd/5E1A0CB0-5702-4895-B72B-112A93A94601?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,350.00",,,women_clothing.html
women_clothing,Cotton T-shirt,80835991,https://us.burberry.com/cotton-t-shirt-p80835991,https://assets.burberry.com/is/image/Burberryltd/7E3A276F-3FE4-4AF0-8B67-467A7CF7F8BD?$BBY_V3_SL_1.36$&wid=581&hei=788,$590.00,,,women_clothing.html
women_clothing,Cotton Shorts,80835971,https://us.burberry.com/cotton-shorts-p80835971,https://assets.burberry.com/is/image/Burberryltd/3872C934-E783-4710-BF59-165442F2B00A?$BBY_V3_SL_1.36$&wid=581&hei=788,$630.00,,,women_clothing.html
women_clothing,Wool Blend Sweater,80812931,https://us.burberry.com/wool-blend-sweater-p80812931,https://assets.burberry.com/is/image/Burberryltd/1E84E8F7-70DF-425E-984F-71C01E00E13A?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,150.00",,,women_clothing.html
women_clothing,Wool Kilt,80830301,https://us.burberry.com/wool-kilt-p80830301,https://assets.burberry.com/is/image/Burberryltd/205248B9-DFEF-4A35-821F-546C74119CD4?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,790.00",,,women_clothing.html
women_clothing,Cropped Nylon Jacket,80825121,https://us.burberry.com/cropped-nylon-jacket-p80825121,https://assets.burberry.com/is/image/Burberryltd/42486DE1-01EA-413C-8910-B057209C3CEE?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,550.00",,,women_clothing.html
women_clothing,Check Hood Nylon Jacket,80838211,https://us.burberry.com/check-hood-nylon-jacket-p80838211,https://assets.burberry.com/is/image/Burberryltd/E531EA83-63A6-479C-B62C-D2937B660FE2?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,050.00",,,women_clothing.html
women_clothing,Check Hood Gabardine Parka,80838291,https://us.burberry.com/check-hood-gabardine-parka-p80838291,https://assets.burberry.com/is/image/Burberryltd/5F3E3FFC-CC07-40D3-A970-7DD9079EFAA6?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,350.00",,,women_clothing.html
women_clothing,Wool Cardigan,80889411,https://us.burberry.com/wool-cardigan-p80889411,https://assets.burberry.com/is/image/Burberryltd/A82D01CD-8990-42F5-8078-1C0327BDBB64?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,290.00",,,women_clothing.html
